date,portfolio_value,benchmark_value,marked_open_risk_percent,capital_invested_percent
2015-03-26,119273.7,801457.45,0.0,0.0
2015-03-27,119273.7,797211.17,0.0,0.0
2015-03-30,119273.7,812980.95,0.0,0.0
2015-03-31,119273.7,800879.95,0.0,0.0
2015-04-01,119273.7,798860.29,0.0,0.0
2015-04-02,119273.7,802267.23,0.0,0.0
2015-04-06,119273.7,813987.22,0.0,0.0
2015-04-07,119273.7,808539.25,0.0,0.0
2015-04-08,119273.7,808458.74,0.0,0.0
2015-04-09,119273.7,814334.1,0.0,0.0
2015-04-10,119273.7,817823.18,0.0,0.0
2015-04-13,119273.7,815907.87,0.0,0.0
2015-04-14,119273.7,811154.17,0.0,0.0
2015-04-15,119273.7,814708.62,0.0,0.0
2015-04-16,119273.7,812056.66,0.0,0.0
2015-04-17,119273.7,801658.55,0.0,0.0
2015-04-20,119273.7,817432.36,0.0,0.0
2015-04-21,119273.7,814177.4,0.0,0.0
2015-04-22,119273.7,824082.67,0.0,0.0
2015-04-23,119449.74,830426.88,0.499,16.23
2015-04-24,119498.01,836666.44,0.9959,39.5
2015-04-27,119560.62,845809.63,1.4937,58.68
2015-04-28,119290.61,836498.24,1.497,58.58
2015-04-29,118747.46,826490.0,1.5039,58.39
2015-04-30,117661.23,807493.2,1.0115,39.11
2015-05-01,118525.39,827270.03,1.0041,39.55
2015-05-04,118566.61,826329.84,1.0038,39.58
2015-05-05,117816.04,808788.76,1.0102,39.19
2015-05-06,117316.1,803385.04,0.0,0.0
2015-05-07,117316.1,807317.48,0.0,0.0
2015-05-08,117316.1,816032.22,0.0,0.0
2015-05-11,117316.1,808766.53,0.0,0.0
2015-05-12,117316.1,805542.02,0.0,0.0
2015-05-13,117316.1,806734.59,0.0,0.0
2015-05-14,117316.1,823684.7,0.0,0.0
2015-05-15,117316.1,822417.87,0.0,0.0
2015-05-18,117316.1,829011.96,0.0,0.0
2015-05-19,117239.78,828337.97,0.4997,26.17
2015-05-20,117218.19,828940.91,0.4998,26.15
2015-05-21,117307.46,835682.6,0.4994,26.21
2015-05-22,117234.03,840102.02,0.4997,26.16
2015-05-26,116904.26,824384.22,0.5011,25.95
2015-05-27,117192.26,840530.28,0.4999,26.14
2015-05-28,117106.16,839963.12,1.0004,49.76
2015-05-29,116751.08,831001.38,1.0035,49.61
2015-06-01,116905.5,833813.4,1.0022,49.67
2015-06-02,116787.76,830850.16,1.0032,49.62
2015-06-03,116950.9,831471.62,1.0018,49.69
2015-06-04,116483.14,827669.14,1.0058,49.49
2015-06-05,116250.31,824343.29,0.5039,23.51
2015-06-08,116000.25,817316.04,0.0,0.0
2015-06-09,116000.25,815558.43,0.0,0.0
2015-06-10,116000.25,824248.26,0.0,0.0
2015-06-11,116000.25,823239.91,0.0,0.0
2015-06-12,116000.25,814224.8,0.0,0.0
2015-06-15,116000.25,811712.79,0.0,0.0
2015-06-16,116000.25,816239.63,0.0,0.0
2015-06-17,116000.25,816098.02,0.0,0.0
2015-06-18,116000.25,822637.64,0.0,0.0
2015-06-19,116000.25,816328.28,0.0,0.0
2015-06-22,116000.25,821583.07,0.0,0.0
2015-06-23,116000.25,818394.02,0.0,0.0
2015-06-24,116000.25,821142.89,0.0,0.0
2015-06-25,116000.25,818511.31,0.0,0.0
2015-06-26,116000.25,812758.87,0.0,0.0
2015-06-29,116000.25,796993.89,0.0,0.0
2015-06-30,116000.25,800975.48,0.0,0.0
2015-07-01,116000.25,808236.89,0.0,0.0
2015-07-02,116000.25,808359.95,0.0,0.0
